geonlp_id,entry_id,body,body_kana,ne_class,latitude,longitude,hypernym,標高,三角点名称,備考
"NMDGP5","834","蘇武岳","ソブガタケ","山地","35.47083","134.63806","兵庫県/中国山地東部","1074","蘇武滝山","　"
"vICzx8","835","久斗山","クトヤマ","山地","35.62111","134.56278","兵庫県/中国山地東部","650","標高点","　"
"dEBsfb","836","大普賢岳","ダイフゲンダケ","山地","34.22778","135.96278","奈良県/紀伊山地東部/大峰山脈","1780","普賢森","　"
"VAAkXe","837","弥山","ミセン","山地","34.18000","135.90944","奈良県/紀伊山地東部/大峰山脈","1895","標高点","　"
"DwzdFh","838","千ヶ峰","センガミネ","山地","35.14472","134.88389","兵庫県/中国山地東部","1005","千ケ峰","　"
"lsy6nk","839","妙見山","ミョウケンヤマ","山地","35.41056","134.64389","兵庫県/中国山地東部","1139","標高点","　"
"3owZ5n","840","仏生嶽","ブッショウガダケ","山地","34.13444","135.91306","奈良県/紀伊山地東部/大峰山脈","1805","佛生岳","　"
"LkvRNq","841","八経ヶ岳","ハッキョウガダケ","山地","34.17361","135.90750","奈良県/紀伊山地東部/大峰山脈","1915","彌仙山","山名変更：Ｈ20地形図更新による。　"
"tguKvt","842","釈迦ヶ岳","シャカガダケ","山地","34.11444","135.90306","奈良県/紀伊山地東部/大峰山脈","1800","釈迦ケ岳","　"
"bctDdw","843","六甲山","ロッコウサン","山地","34.77806","135.26361","兵庫県/六甲山地","931","六甲山","　"
"T8svVz","844","金剛山","コンゴウザン","山地","34.41944","135.67306","奈良県/生駒/金剛/和泉山地","1125","標高点","　"
"B4roDC","845","鉢伏山","ハチブセヤマ","山地","35.39528","134.53639","兵庫県/中国山地東部","1221","鉢伏","　"
"j0qhlF","846","段ヶ峰","ダンガミネ","山地","35.19167","134.72750","兵庫県/中国山地東部","1103","段ケ峰","　"
"0Wpa3I","847","岩湧山","イワワキサン","山地","34.37417","135.55111","大阪府/生駒/金剛/和泉山地","897","岩湧山","　"
"ISo2LL","848","摩耶山","マヤサン","山地","34.73306","135.20417","兵庫県/六甲山地","702","標高点","　"
"qOmVtO","849","涅槃岳","ネハンダケ","山地","34.05833","135.89694","奈良県/紀伊山地東部/大峰山脈","1376","赤井谷","　"
"8KlObR","850","扇ノ山","オウギノセン","山地","35.43972","134.44083","鳥取県/中国山地東部","1310","扇ノ山","　"
"QGkGTU","851","笠捨山","カサステヤマ","山地","33.98278","135.89833","奈良県/紀伊山地東部/大峰山脈","1353","笠捨山","Ｈ21三角点標高改訂　"
"yCjzBX","852","藤無山","フジナシヤマ","山地","35.26667","134.60056","兵庫県/中国山地東部","1139","三本杉","　"
"gyisk0","853","笠形山","カサガタヤマ","山地","35.06417","134.83472","兵庫県/中国山地東部","939","笠形山","　"
"Yuhl23","854","氷ノ山","ヒョウノセン","山地","35.35389","134.51389","兵庫県鳥取県/中国山地東部","1510","氷ノ山","　"
"GqgdK6","855","須賀ノ山","スガノセン","山地","35.35389","134.51389","兵庫県鳥取県/中国山地東部","1510","氷ノ山","'氷ノ山'の別名"
"omf6s9","856","玉置山","タマキヤマ","山地","33.92667","135.83167","奈良県/紀伊山地東部/大峰山脈","1077","玉置山","たまきさん　Ｈ21三角点標高改訂　"
"6idZac","857","葛城山","カツラギサン","山地","34.34806","135.43444","大阪府和歌山県/生駒/金剛/和泉山地","858","標高点","　"
"OecRSf","858","子ノ泊山","ネノトマリヤマ","山地","33.79444","135.93056","三重県/紀伊山地東部","907","子ノ泊山","　"
"wabKAi","859","伯母子岳","オバコダケ","山地","34.07750","135.65083","奈良県/紀伊山地西部","1344","標高点","　"
"e6aDil","860","雪彦山","セッピコサン","山地","35.07278","134.65111","兵庫県/中国山地東部","915","雪彦山","　"
"W29w0o","861","東山","トウセン","山地","35.29222","134.38306","鳥取県/中国山地東部","1388","藤仙山","　"
"DY8oIr","862","三室山","ミムロヤマ","山地","35.23667","134.46278","兵庫県鳥取県/中国山地東部","1358","三室山","　"
"lU7hqu","863","沖ノ山","オキノヤマ","山地","35.24806","134.35667","鳥取県/中国山地東部","1318","中原","　"
"3Q6a8x","864","護摩壇山","ゴマダンザン","山地","34.05750","135.56694","奈良県和歌山県/紀伊山地西部","1372","標高点","ごまだんやま　"
"LM52QA","865","龍門山","リュウモンザン","山地","34.23806","135.41139","和歌山県/紀伊山地西部","756","竜門山","　"
"tI3VyD","866","後山","ウシロヤマ","山地","35.18694","134.41111","岡山県兵庫県/中国山地東部","1345","後山","　"
"bE2OgG","867","那智山","ナチサン","山地","33.69611","135.90083","和歌山県/紀伊山地西部","910","帽子石山","Ｈ21三角点標高改訂　"
"TA1GYJ","868","烏帽子山","エボシヤマ","山地/峰","33.69611","135.90083","和歌山県/紀伊山地西部/那智山","910","帽子石山","'那智山'の峰"
"Bw0zGM","869","書写山","ショシャザン","山地","34.89278","134.65639","兵庫県/吉備高原東部","371","標高点","　"
"jrZsoP","870","大満寺山","ダイマンジサン","山地","36.25667","133.33028","島根県/隠岐","608","大満寺山","　"
"1nYl6S","871","俎石山","ソセキザン","山地","34.30833","135.20778","和歌山県大阪府/生駒/金剛/和泉山地","420","俎石山","　"
"JjXdOV","872","牛廻山","ウシマワシヤマ","山地","33.94889","135.63139","奈良県和歌山県/紀伊山地西部","1207","上湯川","　"
"rfW6wY","873","冷水山","ヒヤミズヤマ","山地","33.89917","135.65278","奈良県/紀伊山地西部","1262","果無山","　"
"9bUZf1","874","生石ヶ峰","オイシガミネ","山地","34.10500","135.33417","和歌山県/紀伊山地西部","870","生石山","　"
"R7TRX4","875","大塔山","オオトウザン","山地","33.72694","135.71389","和歌山県/紀伊山地西部","1122","大塔山","　"
"z3SKF7","876","妙見山","ミョウケンヤマ","山地","34.49722","134.94333","兵庫県/淡路島","522","標高点","　"
"gZRDna","877","高鉢山","タカハチヤマ","山地","35.36028","134.05111","鳥取県/中国山地中部","1203","標高点","　"
"YVQw5d","878","法師山","ホウシヤマ","山地","33.72583","135.66528","和歌山県/紀伊山地西部","1120","法師ノ森","　"
"GRPoNg","879","白馬山","シラマヤマ","山地","34.01583","135.37222","和歌山県/紀伊山地西部","957","白馬岳","　"
"oNOhvj","880","那岐山","ナギサン","山地","35.17167","134.18028","鳥取県岡山県/中国山地東部","1255","測定点","　"
"6JNadm","881","白旗山","シラハタヤマ","山地","34.90833","134.38083","兵庫県/吉備高原東部","440","白旗山","　"
"OFM2Vp","882","花知ヶ仙","ハナチガセン","山地","35.25944","133.97500","岡山県/中国山地中部","1247","花知山","　"
"wBKVDs","883","中央山","チュウオウザン","山地","27.07333","142.21861","東京都/小笠原諸島/父島","320","中央山","　"
"exJOlv","884","八塔寺山","ハットウジサン","山地","34.92306","134.25222","岡山県/吉備高原東部","539","八塔寺山","　"
"WtIH3y","885","善司ノ森山","ゼンジノモリヤマ","山地","33.59361","135.54694","和歌山県/紀伊山地西部","591","善司ノ森","　"
"EpHzLB","886","焼火山","タクヒヤマ","山地","36.07472","133.03194","島根県/隠岐","452","焼火山","　"
"mlGstE","887","津黒山","ツグロセン","山地","35.25194","133.81500","岡山県/中国山地中部","1118","津黒山","つぐろやま　"
"4hFlbH","888","諭鶴羽山","ユヅルハサン","山地","34.23500","134.81417","兵庫県/淡路島","608","諭鶴羽山","　"
"MdEdTK","889","矢筈ヶ山","ヤハズガセン","山地","35.38667","133.58083","鳥取県/中国山地中部","1358","二子山","三角点標高改訂　"
"u9D6BN","890","蒜山","ヒルゼン","山地","35.32500","133.66333","鳥取県岡山県/中国山地中部","1202","標高点","　"
"c5BZjQ","891","上蒜山","カミヒルゼン","山地/峰","35.32500","133.66333","鳥取県岡山県/中国山地中部/蒜山","1202","標高点","'蒜山'の峰"
"U1AS1T","892","大山","ダイセン","山地","35.37111","133.54611","鳥取県/中国山地中部","1729","標高点","＜弥山＞の標高は1709m　"
"BXzKJW","893","剣ヶ峰","ケンガミネ","山地/峰","35.37111","133.54611","鳥取県/中国山地中部/大山","1729","標高点","'大山'の峰"
"jTyDrZ","894","烏ヶ山","カラスガセン","山地","35.35583","133.57028","鳥取県/中国山地中部","1448","標高点","　"
"1Pxwa2","895","星山","ホシヤマ","山地","35.14194","133.67722","岡山県/中国山地中部","1030","星山","　"
"JLwoS5","896","乳房山","チブサヤマ","山地","26.65944","142.16139","東京都/小笠原諸島/母島","463","乳房山","　"
"rHvhA8","897","嶮岨山","ケンソザン","山地","34.51528","134.31750","香川県/瀬戸内海/小豆島","817","星ケ城山","　"
"9Duaib","898","星ヶ城山","ホシガジョウヤマ","山地/峰","34.51528","134.31750","香川県/瀬戸内海/小豆島/嶮岨山","817","星ケ城山","'嶮岨山'の峰"
"Rzt30e","899","宝仏山","ホウブツザン","山地","35.22972","133.47028","鳥取県/中国山地中部","1005","標高点","　"
"zvrVIh","900","毛無山","ケナシガセン","山地","35.23556","133.51472","鳥取県岡山県/中国山地中部","1218","田浪","　"
"hrqOqk","901","大平山","オオヒラヤマ","山地","34.89889","133.70694","岡山県/吉備高原東部","698","大平山","　"
"ZnpH8n","902","金山","カナヤマ","山地","34.74472","133.94083","岡山県/吉備高原東部","500","金山","　"
"HjozQq","903","眉山","ビザン","山地","34.06111","134.51639","徳島県/四国山地東部","290","標高点","　"
"pfnsyt","904","花見山","ハナミヤマ","山地","35.15250","133.40111","鳥取県岡山県/中国山地中部","1188","花見山","　"
"7bmlgw","905","五剣山","ゴケンザン","山地","34.36111","134.14139","香川県/讃岐山地とその周辺","375","標高点","　"
"P7ldYz","906","八栗山","ヤクリヤマ","山地","34.36111","134.14139","香川県/讃岐山地とその周辺","375","標高点","'五剣山'の別名"
"x3k6GC","907","大倉山","オオクラヤマ","山地","35.13361","133.35528","鳥取県/中国山地中部","1112","大倉山","　"
"eZiZoF","908","中津峰山","ナカツミネヤマ","山地","33.96250","134.50944","徳島県/四国山地東部","773","中津峰","　"
"WVhS6I","909","朝日山","アサヒヤマ","山地","35.50778","132.97639","島根県/島根半島","344","標高点","　"
"ERgKOL","910","矢筈山","ヤハズヤマ","山地","34.19417","134.19667","香川県/讃岐山地とその周辺","789","標高点","　"
"mNfDwO","911","船通山","センツウザン","山地","35.15583","133.17861","島根県鳥取県/中国山地中部","1142","船通山","　"
"4JeweR","912","道後山","ドウゴヤマ","山地","35.06944","133.23278","広島県鳥取県/中国山地中部","1271","標高点","　"
"MFdoWU","913","太竜寺山","タイリュウジヤマ","山地","33.87417","134.51972","徳島県/四国山地東部","618","標高点","　"
"uBchEX","914","大平山","オオヒラヤマ","山地","34.32972","133.95250","香川県/讃岐山地とその周辺","479","新居","　"
"cxban0","915","大滝山","オオタキヤマ","山地","34.12333","134.12694","香川県徳島県/讃岐山地とその周辺","946","標高点","　"
"Uta353","916","高越山","コウツザン","山地","34.01722","134.19583","徳島県/四国山地東部/剣山地","1133","標高点","　"
"Cp8VN6","917","雲早山","クモソウヤマ","山地","33.90583","134.29472","徳島県/四国山地東部/剣山地","1496","雲早山","　"
"kl7Ov9","918","飯野山","イイノヤマ","山地","34.27444","133.84583","香川県/讃岐山地とその周辺","422","飯野山","　"
"2h6Hdc","919","讃岐富士","サヌキフジ","山地","34.27444","133.84583","香川県/讃岐山地とその周辺","422","飯野山","'飯野山'の別名"
"Kd5zVf","920","比婆山","ヒバヤマ","山地","35.07000","133.05222","広島県島根県/中国山地中部","1225","烏帽子山","　"
"s94sDi","921","烏帽子山","エボシヤマ","山地/峰","35.07000","133.05222","広島県島根県/中国山地中部/比婆山","1225","烏帽子山","'比婆山'の峰"
"a53lll","922","竜王山","リュウオウザン","山地","34.11556","134.04833","徳島県香川県/讃岐山地とその周辺","1060","阿波竜王","　"
"S12e3o","923","鼻高山","ハナタカセン","山地","35.41250","132.75278","島根県/島根半島","536","鼻高山","　"
"zX16Lr","924","比婆山","ヒバヤマ","山地","35.05167","133.06556","広島県/中国山地中部","1299","標高点","比婆山の最高峰　"
"hSZZtu","925","立烏帽子山","タテエボシヤマ","山地/峰","35.05167","133.06556","広島県/中国山地中部/比婆山","1299","標高点","'比婆山'の峰"
"ZOYSbx","926","大川山","ダイセンザン","山地","34.11528","133.93972","徳島県香川県/讃岐山地とその周辺","1043","大川山","　"
"HKXKTA","927","猿政山","サルマサヤマ","山地","35.08139","132.96778","島根県広島県/中国山地中部","1268","猿政山","　"
"pGWDBD","928","八面山","ヤツラヤマ","山地","33.92333","134.09972","徳島県/四国山地東部/剣山地","1312","八面山","　"
"7CVwjG","929","星居山","ホシノコヤマ","山地","34.74806","133.22167","広島県/吉備高原西部","835","星居山","　"
"PyUp1J","930","塔丸","トウノマル","山地","33.86694","134.03917","徳島県/四国山地東部/剣山地","1713","塔丸","　"
"xuThJM","931","象頭山","ゾウズサン","山地","34.19667","133.78861","香川県/讃岐山地とその周辺","616","大麻山","　"
"fqSarP","932","大麻山","オオサヤマ","山地/峰","34.19667","133.78861","香川県/讃岐山地とその周辺/象頭山","616","大麻山","'象頭山'の峰"
"XmR39S","933","大万木山","オオヨロギヤマ","山地","35.08750","132.85444","島根県広島県/中国山地中部","1218","大万木山","　"
"FiPVRV","934","矢筈山","ヤハズサン","山地","33.92500","133.97500","徳島県/四国山地東部/剣山地","1848","矢筈山","　"
"neOOzY","935","剣山","ツルギサン","山地","33.85361","134.09417","徳島県/四国山地東部/剣山地","1955","剣山","　"
"5aNHi1","936","丸笹山","マルザサヤマ","山地/峰","33.87417","134.09000","徳島県/四国山地東部/剣山地/剣山","1712","丸笹山","'剣山'の峰"
"N6MA04","937","白髪山","シラガヤマ","山地","33.81000","133.99306","高知県/四国山地東部/剣山地","1770","白髪山","　"
"v2LsI7","938","琴引山","コトビキサン","山地","35.04806","132.78250","島根県/中国山地中部","1013","琴引山","　"
"cYKlqa","939","弥山","ミセン","山地","35.04806","132.78250","島根県/中国山地中部","1013","琴引山","'琴引山'の別名"
"UUJe8d","940","熊ヶ峰","クマガミネ","山地","34.43333","133.36833","広島県/瀬戸内海/福山南部","438","保ケ迫","　"
"CQI6Qg","941","甚吉森","ジンキチモリ","山地","33.69472","134.11000","徳島県高知県/四国山地東部","1423","甚吉森","　"
"kMGZyj","942","三嶺","ミウネ","山地","33.83944","133.98778","徳島県高知県/四国山地東部/剣山地","1893","三嶺","さんれい　"
"2IFSgm","943","石立山","イシタテザン","山地","33.78472","134.05500","徳島県高知県/四国山地東部/剣山地","1708","石立山","　"
"KEEKYp","944","岳山","ダケヤマ","山地","34.64889","133.15667","広島県/吉備高原西部","741","標高点","　"
"sADDGs","945","雲辺寺山","ウンペンジサン","山地","34.03528","133.72306","香川県徳島県/讃岐山地とその周辺","927","標高点","　"
"awCwov","946","三瓶山","サンベサン","山地","35.14056","132.62167","島根県/中国山地中部","1126","三瓶山","　"
"SsBp6y","947","男三瓶山","オサンベサン","山地/峰","35.14056","132.62167","島根県/中国山地中部/三瓶山","1126","三瓶山","'三瓶山'の峰"
"AoAhOB","948","中津山","ナカツザン","山地","33.92472","133.84417","徳島県/四国山地東部/剣山地","1447","中津山","　"
"ikzawE","949","天狗塚","テングヅカ","山地","33.82694","133.94333","徳島県/四国山地東部/剣山地","1812","標高点","　"
"0gy3eH","950","鐘ヶ龍森","カネガリュウモリ","山地","33.54694","134.08194","高知県/四国山地東部","1126","鐘ケ竜","　"
"IcwVWK","951","国見山","クニミザン","山地","33.90750","133.78472","徳島県/四国山地東部/剣山地","1409","国見山","　"
"q8vOEN","952","天狗森","テングモリ","山地","33.61889","134.06778","高知県/四国山地東部","1295","天狗森","　"
"84uHmQ","953","梶ヶ森","カジガモリ","山地","33.75917","133.75139","高知県/四国山地東部","1400","大兀森","　"
"Q0tA4T","954","龍王山","リュウオウサン","山地","34.45583","133.08333","広島県/吉備高原西部","665","八幡竜王山","　"
"xWssMW","955","冠山","カンザン","山地","34.91750","132.50194","島根県/中国山地西部","863","標高点","こうぶりやま　"
"fSrluZ","956","工石山","クイシヤマ","山地","33.85556","133.58000","高知県/四国山地西部","1516","仁尾ケ内山","奥工石山（おくくいしやま）　"
"XOqed2","957","大江高山","オオエタカヤマ","山地","35.06389","132.42861","島根県/中国山地中部","808","大江高山","　"
"FKp6V5","958","白髪山","シラガヤマ","山地","33.81611","133.59083","高知県/四国山地西部","1470","上関","　"
"nGnZD8","959","赤星山","アカボシヤマ","山地","33.91944","133.45806","愛媛県/四国山地西部/石鎚山地","1453","赤星山","　"
"5CmSlb","960","鷹ノ巣山","タカノスザン","山地","34.56611","132.74611","広島県/吉備高原西部","922","鷹巣山","　"
"NylL3e","961","鷲ヶ頭山","ワシガトウザン","山地","34.23917","133.02139","愛媛県/瀬戸内海/大三島","437","鷲頭山","　"
"vukDLh","962","東赤石山","ヒガシアカイシヤマ","山地","33.87500","133.37500","愛媛県/四国山地西部/石鎚山地","1706","赤石","　"
"dqjwtk","963","笹ヶ峰","ササガミネ","山地","33.82806","133.27472","愛媛県高知県/四国山地西部/石鎚山地","1859","笹ケ峰","　"
"Vmipbn","964","天狗石山","テングイシヤマ","山地","34.79222","132.34278","島根県広島県/中国山地西部","1192","天狗山","　"
"DihhTq","965","稲叢山","イナムラヤマ","山地","33.74694","133.35917","高知県/四国山地西部","1506","稲村ケ台","　"
"legaBt","966","阿佐山","アサヤマ","山地","34.78583","132.38139","島根県広島県/中国山地西部","1218","阿佐山","　"
"3af3jw","967","伊予富士","イヨフジ","山地","33.78806","133.24806","愛媛県高知県/四国山地西部/石鎚山地","1756","伊予富士","　"
"L6dW1z","968","雲月山","ウンゲツヤマ","山地","34.80222","132.23889","島根県広島県/中国山地西部","911","雲月山","　"
"t2cOJC","969","白木山","シラキヤマ","山地","34.52139","132.57556","広島県/吉備高原西部","889","白木山","　"
"aYbHrF","970","野呂山","ノロサン","山地","34.26222","132.66611","広島県/吉備高原西部","839","野呂山","　"
"SUaA9I","971","膳棚山","ゼンダナヤマ","山地","34.26222","132.66611","広島県/吉備高原西部","839","野呂山","'野呂山'の別名"
"AQ9sRL","972","呉娑々宇山","ゴサソウザン","山地","34.42278","132.54778","広島県/吉備高原西部","682","五八霜山","　"
"iM8lzO","973","大佐山","オオサヤマ","山地","34.74778","132.20139","島根県広島県/中国山地西部","1069","大佐山","　"
"0I7ehR","974","瓶ヶ森","カメガモリ","山地","33.79472","133.19333","愛媛県/四国山地西部/石鎚山地","1896","亀ケ森","　"
"IE66ZU","975","深入山","シンニュウザン","山地","34.65000","132.20667","広島県/中国山地西部","1153","新入山","　"
"qA4ZHX","976","石鎚山","イシヅチサン","山地","33.76778","133.11500","愛媛県/四国山地西部/石鎚山地","1982","標高点","　"
"8w3Sq0","977","天狗岳","テングダケ","山地/峰","33.76778","133.11500","愛媛県/四国山地西部/石鎚山地/石鎚山","1982","標高点","'石鎚山'の峰"
"Qs2L83","978","臥龍山","ガリュウザン","山地","34.69000","132.19667","広島県/中国山地西部","1223","苅尾山","苅尾山（かりおさん）　"
"yo1DQ6","979","東三方ヶ森","ヒガシサンポウガモリ","山地","33.90278","132.95972","愛媛県/高縄山地","1233","赤子谷","　"
"gk0wy9","980","二ノ森","ニノモリ","山地","33.75861","133.09389","愛媛県/四国山地西部/石鎚山地","1929","面河山","　"
"YfZpgc","981","筒上山","ツツジョウザン","山地","33.73194","133.16111","愛媛県高知県/四国山地西部/石鎚山地","1859","筒城山","　"
"GbYhYf","982","十方山","ジッポウザン","山地","34.56528","132.14222","広島県/中国山地西部","1328","標高点","　"
"o7XaGi","983","蟠蛇森","バンダガモリ","山地","33.44111","133.25944","高知県/四国山地西部","769","万朶森","　"
"63W3ol","984","榊ヶ峰","サカキガミネ","山地","25.42806","141.28083","東京都/小笠原諸島/北硫黄島","792","標高点","　"
"NZUW6o","985","恐羅漢山","オソラカンザン","山地","34.59556","132.12972","島根県広島県/中国山地西部","1346","羅漢","　"
"vVTOOr","986","石墨山","イシズミサン","山地","33.73389","132.98472","愛媛県/四国山地西部","1456","石墨山","　"
"dRSHwu","987","高縄山","タカナワサン","山地","33.94583","132.85000","愛媛県/高縄山地","986","高縄山","　"
"VNRAex","988","大峯山","オオミネヤマ","山地","34.41583","132.21694","広島県/中国山地西部","1050","測定点","　"
"DJQsWA","989","中津山","ナカツサン","山地","33.57556","133.04667","愛媛県高知県/四国山地西部","1541","中津明神山","　"
"lFPlED","990","明神山","ミョウジンサン","山地","33.57556","133.04667","愛媛県高知県/四国山地西部","1541","中津明神山","'中津山'の別名"
"3BOemG","991","冠山","カンムリヤマ","山地","34.46861","132.07611","広島県/中国山地西部","1339","冠山","　"
"LxN74J","992","弥山","ミセン","山地","34.27944","132.31972","広島県/瀬戸内海/厳島","535","測定点","現地計測による標高改訂　"
"ttLZMM","993","不入山","イラズヤマ","山地","33.44083","133.06306","高知県/四国山地西部","1336","不入山","　"
"bpKSuP","994","寂地山","ジャクチサン","山地","34.46722","132.05444","山口県島根県/中国山地西部","1337","標高点","　"
"TlJLcS","995","安蔵寺山","アゾウジヤマ","山地","34.47722","131.96722","島根県/中国山地西部","1263","杉山","　"
"BhIDUV","996","鈴が森","スズガモリ","山地","33.35639","133.05111","高知県/四国山地西部","1054","鈴ケ森","　"
"jdHwCY","997","羅漢山","ラカンザン","山地","34.35556","132.06722","山口県/中国山地西部","1109","羅漢山","　"
"19Gpl1","998","障子山","ショウジヤマ","山地","33.70528","132.76528","愛媛県/四国山地西部","885","障子山","　"
"J5Fi34","999","笠取山","カサトリヤマ","山地","33.55556","132.92250","愛媛県/四国山地西部","1562","笠取山","　"
"r1EaL7","1000","小五郎山","コゴロウサン","山地","34.41694","132.00861","山口県/中国山地西部","1162","小五郎","　"
"8XD3ta","1001","五在所ノ峯","ゴザイショノミネ","山地","33.17722","133.15083","高知県/四国山地西部","658","五在所森","　"
"QTBWbd","1002","平家ヶ岳","ヘイケガダケ","山地","34.31833","131.89972","島根県山口県/中国山地西部","1066","平家岳","　"
"yPAOTg","1003","青野山","アオノヤマ","山地","34.46222","131.79806","島根県/中国山地西部","908","青野山","　"
"gLzHBj","1004","高山","コウヤマ","山地","34.65222","131.61333","山口県/中国山地西部","533","高山","　"
"YHyAjm","1005","鈴ノ大谷山","スズノオオタニヤマ","山地","34.37667","131.83917","島根県/中国山地西部","1036","大谷山","　"
"GDxt1p","1006","十種ヶ峰","トクサガミネ","山地","34.43833","131.69528","山口県島根県/中国山地西部","989","徳佐ケ峰","　"
"ozwlJs","1007","壺神山","ツボガミヤマ","山地","33.60556","132.55472","愛媛県/四国山地西部","971","壺神山","　"
"6vverv","1008","莇ヶ岳","アザミガダケ","山地","34.33250","131.77778","山口県/中国山地西部","1004","小河内","　"
"Oru79y","1009","神南山","カンナンザン","山地","33.51750","132.63278","愛媛県/四国山地西部","710","神南山","　"
"wnsZRB","1010","馬糞ヶ岳","バフンガダケ","山地","34.25056","131.89639","山口県/中国山地西部","985","馬糞ケ岳","　"
"ejrSzE","1011","摺鉢山","スリバチヤマ","山地","24.75056","141.28917","東京都/小笠原諸島/硫黄島","169","測定点","Ｈ22現地計測による標高改訂　"
"WfqLhH","1012","パイプ山","パイプヤマ","山地","24.75056","141.28917","東京都/小笠原諸島/硫黄島","169","測定点","'摺鉢山'の別名"
"EbpDZK","1013","出石山","イズシヤマ","山地","33.53500","132.46528","愛媛県/四国山地西部","812","標高点","　"
"m7owHN","1014","堂が森","ドウガモリ","山地","33.16000","132.87667","高知県/四国山地西部","857","堂ケ森","　"
"43nppQ","1015","御在所山","ゴザイショザン","山地","33.34389","132.75583","愛媛県/四国山地西部","915","標高点","　"
"LZmi7T","1016","皇座山","オオザサン","山地","33.85306","132.14222","山口県/瀬戸内海/柳井市南方","527","室津山","　"
"tVlaPW","1017","三本杭","サンボングイ","山地","33.18833","132.63528","愛媛県/四国山地西部","1226","滑床山","　"
"bRk3xZ","1018","高月山","タカツキヤマ","山地","33.20861","132.63472","愛媛県/四国山地西部","1229","高月","　"
"TNiWg2","1019","大平山","オオヒラヤマ","山地","34.07333","131.63028","山口県/中国山地西部","631","牟礼山","　"
"BJhOY5","1020","今ノ山","イマノヤマ","山地","32.85750","132.85028","高知県/四国山地西部","868","標高点","　"
"jFgHG8","1021","篠山","ササヤマ","山地","33.05583","132.65917","愛媛県高知県/四国山地西部","1065","篠山","　"
"1BfAob","1022","西鳳翩山","ニシホウベンザン","山地","34.21083","131.40944","山口県/中国山地西部","742","西方便","　"
"Jxet6e","1023","南硫黄島","ミナミイオウトウ","山地","24.23389","141.46333","東京都/小笠原諸島/南硫黄島","916","標高点","25000分の1地形図未記載"
"rtdlOh","1024","桂木山","カツラギサン","山地","34.30528","131.30278","山口県/中国山地西部","702","四城ケ岳","　"
"9pcewk","1025","花尾山","ハナオヤマ","山地","34.28389","131.22111","山口県/中国山地西部","669","花尾山","　"
"Rlb7en","1026","天井ヶ岳","テンジョウガダケ","山地","34.31111","131.04278","山口県/中国山地西部","691","天上ケ岳","　"
"zh9ZWq","1027","狗留孫山","クルソンザン","山地","34.21472","130.97639","山口県/中国山地西部","616","狗留孫山","　"
"hd8SEt","1028","御岳","オダケ","山地","34.21472","130.97639","山口県/中国山地西部","616","狗留孫山","'狗留孫山'の別名"
"Z97Lmw","1029","両子山","フタゴサン","山地","33.58306","131.60167","大分県/国東半島","720","両子山","　"
"H56E4z","1030","竜王山","リュウオウザン","山地","34.06833","130.93583","山口県/中国山地西部","614","吉見竜王山","　"
"p15wMC","1031","鶴見岳","ツルミダケ","山地","33.28667","131.42972","大分県/阿蘇/くじゅうとその周辺","1375","鶴見岳","　"
"6X4puF","1032","足立山","アダチヤマ","山地","33.85944","130.91722","福岡県/筑紫山地","598","霧ケ岳","　"
"OT3icI","1033","霧ヶ岳","キリガタケ","山地","33.85944","130.91722","福岡県/筑紫山地","598","霧ケ岳","'足立山'の別名"
"wP2aUL","1034","貫山","ヌキサン","山地","33.78056","130.90944","福岡県/筑紫山地","712","貫山","　"
"eL13CO","1035","鹿嵐山","カナラセヤマ","山地","33.43472","131.25278","大分県/阿蘇/くじゅうとその周辺","758","鹿嵐山","　"
"WGZWkR","1036","由布岳","ユフダケ","山地","33.28222","131.39028","大分県/阿蘇/くじゅうとその周辺","1583","油布山","　"
"ECYP2U","1037","豊後富士","ブンゴフジ","山地","33.28222","131.39028","大分県/阿蘇/くじゅうとその周辺","1583","油布山","'由布岳'の別名"
"myXHKX","1038","犬ヶ岳","イヌガタケ","山地","33.51222","131.00167","大分県福岡県/筑紫山地","1131","犬ケ岳","カメノオ　"
"4uWAt0","1039","佩楯山","ハイダテサン","山地","32.95306","131.64583","大分県/九州山地","754","佩立山","　"
"MqVtb3","1040","福智山","フクチヤマ","山地","33.74222","130.80389","福岡県/筑紫山地","901","福智山","　"
"umUlT6","1041","英彦山","ヒコサン","山地","33.47611","130.92611","福岡県大分県/筑紫山地","1200","英彦山","　"
"ciTeB9","1042","万年山","ハネヤマ","山地","33.23139","131.13056","大分県/阿蘇/くじゅうとその周辺","1140","羽根山","　"
"UeS7jc","1043","湧蓋山","ワイタザン","山地","33.14000","131.16444","大分県/阿蘇/くじゅうとその周辺","1500","涌蓋山","　"
"CaR01f","1044","傾山","カタムキヤマ","山地","32.83889","131.47583","大分県/九州山地","1605","測定点","現地計測による標高改訂　"
"k6PSJi","1045","くじゅう連山","クジュウレンザン","山地","33.08583","131.24889","大分県/阿蘇/くじゅうとその周辺","1791","標高点","　"
"22OLrl","1046","久住山","クジュウサン","山地/峰","33.08222","131.24083","大分県/阿蘇/くじゅうとその周辺/くじゅう連山","1787","久住山","'くじゅう連山'の峰"
"JYNE9o","1047","大崩山","オオクエヤマ","山地","32.73778","131.51306","宮崎県/九州山地","1644","測定点","現地計測による標高改訂　"
"rUMwRr","1048","犬鳴山","イヌナキヤマ","山地","33.68722","130.54917","福岡県/筑紫山地","584","熊ケ城","いんなきやま　"
